timestamp,source_ip,source_port,destination_ip,destination_port,l4_proto,l2_proto,l7_proto
1716824064.748883,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.749204,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.7497,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.749735,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.749986,192.168.1.66,60091,104.18.41.158,443,TCP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750509,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.750838,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.751068,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.751092,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.751553,192.168.1.66,60091,104.18.41.158,443,TCP,2048,nil
1716824064.751961,192.168.1.66,60091,104.18.41.158,443,TCP,2048,nil
1716824064.75198,192.168.1.66,60091,104.18.41.158,443,TCP,2048,nil
1716824064.752875,104.18.41.158,443,192.168.1.66,60092,TCP,2048,nil
1716824064.753353,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753671,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753786,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753786,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753786,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753786,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753786,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.753938,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754037,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754218,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754326,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.754474,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.754692,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754692,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754692,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754692,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.754773,104.18.41.158,443,192.168.1.66,60089,TCP,2048,nil
1716824064.754837,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.755063,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.7553,104.18.41.158,443,192.168.1.66,60092,TCP,2048,nil
1716824064.7553,104.18.41.158,443,192.168.1.66,60091,TCP,2048,nil
1716824064.7553,104.18.41.158,443,192.168.1.66,60092,TCP,2048,nil
1716824064.755322,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.755375,192.168.1.66,60092,104.18.41.158,443,TCP,2048,nil
1716824064.756657,104.18.41.158,443,192.168.1.66,60091,TCP,2048,nil
1716824064.756859,192.168.1.66,60091,104.18.41.158,443,TCP,2048,nil
1716824064.758602,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758602,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758602,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758602,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758669,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758733,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758771,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758771,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758771,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758771,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758815,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.758809,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.759031,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.760029,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760029,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760029,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760029,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760029,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760078,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760116,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760116,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760116,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760116,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760136,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760186,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760242,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.76031,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760301,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760467,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760499,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.760673,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.761105,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.761394,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.761394,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.761394,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.761394,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.761525,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.762578,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.762578,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.762796,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.763469,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.763469,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.763469,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.763469,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.763469,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824064.763697,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824064.883143,192.168.1.41,5353,224.0.0.251,5353,UDP,2048,DNS
1716824064.884214,192.168.1.72,5353,224.0.0.251,5353,UDP,2048,DNS
1716824064.956068,192.168.1.66,5353,192.168.1.41,5353,UDP,2048,DNS
1716824064.962174,192.168.1.254,5353,224.0.0.251,5353,UDP,2048,DNS
1716824064.963114,192.168.1.82,,224.0.0.251,,,2048,nil
1716824064.972491,192.168.1.41,,192.168.1.66,,,2048,DNS
1716824065.01988,192.168.1.82,5353,224.0.0.251,5353,UDP,2048,DNS
1716824065.020411,192.168.1.72,5353,224.0.0.251,5353,UDP,2048,DNS
1716824065.02115,192.168.1.41,5355,224.0.0.252,5355,UDP,2048,nil
1716824065.064697,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.064744,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.064765,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.067461,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.067574,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.071517,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.112882,192.168.1.66,5353,192.168.1.254,5353,UDP,2048,DNS
1716824065.114492,192.168.1.254,,192.168.1.66,,,2048,DNS
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.156657,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.157257,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.223815,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824065.224432,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824065.224961,192.168.1.72,5353,224.0.0.251,5353,UDP,2048,DNS
1716824065.228618,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824065.228618,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824065.228777,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824065.311583,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824065.315719,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824065.324747,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824065.324747,104.18.41.158,443,192.168.1.66,50879,UDP,2048,nil
1716824065.325078,192.168.1.66,50879,104.18.41.158,443,UDP,2048,nil
1716824065.483796,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.483839,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.48386,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.48727,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.487543,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.491418,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.493452,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.494364,192.168.1.66,64077,192.168.1.254,53,UDP,2048,DNS
1716824065.49554,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.495691,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.500262,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.500302,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.503488,192.168.1.254,53,192.168.1.66,64077,UDP,2048,DNS
1716824065.503951,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.50426,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.505169,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.505368,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824065.505408,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824065.506883,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.506964,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.510522,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.510593,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.511706,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.514903,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.515098,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.516685,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.516806,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.517768,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.518002,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.51926,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.519516,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.51987,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.521445,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.521601,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.522899,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.522991,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.524404,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.525026,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.525893,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.525967,192.168.1.66,50878,172.64.155.141,443,UDP,2048,nil
1716824065.526889,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.529907,172.64.155.141,443,192.168.1.66,50878,UDP,2048,nil
1716824065.53189,192.168.1.72,5353,224.0.0.251,5353,UDP,2048,DNS
1716824065.532751,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.533421,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.533421,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.533421,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.533505,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.537592,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.537946,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.537997,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.548943,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.550305,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.550305,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.550305,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.550411,192.168.1.66,60095,52.250.42.157,443,TCP,2048,nil
1716824065.550924,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
1716824065.550924,52.250.42.157,443,192.168.1.66,60095,TCP,2048,nil
